payment_id,customer_id,amount,currency,payment_method,failure_code,failure_message,attempt_number,customer_segment,created_at,is_recovered,recovered_amount,split,dataset_seed
pay_000614,cus_00101,1499,INR,wallet,bank_timeout,Bank timeout,1,new_customer,2026-05-27T10:54:00Z,true,1499,development,20260822
pay_000615,cus_00381,4999,INR,wallet,expired_card,Expired card,1,returning_customer,2026-03-08T11:57:00Z,true,4999,development,20260822
pay_000616,cus_00377,12000,INR,wallet,bank_timeout,Bank timeout,1,business_customer,2026-02-05T11:21:00Z,true,12000,development,20260822
pay_000617,cus_00153,4999,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-06-20T01:44:00Z,true,4999,development,20260822
pay_000618,cus_00117,12000,INR,upi,bank_timeout,Bank timeout,1,new_customer,2026-03-27T23:39:00Z,true,12000,development,20260822
pay_000619,cus_00072,499,INR,netbanking,insufficient_funds,Insufficient funds,1,new_customer,2026-06-25T03:55:00Z,false,0,development,20260822
pay_000620,cus_00010,2999,INR,upi,invalid_account,Invalid account,3,subscription,2026-05-23T17:20:00Z,false,0,development,20260822
pay_000621,cus_00148,7500,INR,upi,technical_error,Unknown technical error,1,subscription,2026-05-11T04:39:00Z,true,7500,development,20260822
pay_000622,cus_00125,4999,INR,upi,suspected_fraud,Suspected fraud,1,business_customer,2026-05-15T06:17:00Z,false,0,development,20260822
pay_000623,cus_00079,25000,INR,netbanking,bank_timeout,Bank timeout,1,subscription,2026-05-15T00:08:00Z,false,0,development,20260822
pay_000624,cus_00127,999,INR,upi,expired_card,Expired card,2,new_customer,2026-02-22T10:54:00Z,true,999,development,20260822
pay_000625,cus_00359,999,INR,wallet,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-06-14T19:32:00Z,false,0,development,20260822
pay_000626,cus_00344,2999,INR,wallet,bank_timeout,Bank timeout,1,business_customer,2026-02-14T10:57:00Z,false,0,development,20260822
pay_000627,cus_00265,2999,INR,wallet,authentication_failure,Authentication failure,2,business_customer,2026-06-25T14:00:00Z,true,2999,development,20260822
pay_000628,cus_00246,4999,INR,upi,authentication_failure,Authentication failure,2,business_customer,2026-01-12T11:55:00Z,false,0,development,20260822
pay_000629,cus_00259,499,INR,card,insufficient_funds,Insufficient funds,2,business_customer,2026-05-18T05:36:00Z,false,0,development,20260822
pay_000630,cus_00397,999,INR,netbanking,technical_error,Unknown technical error,2,subscription,2026-05-07T17:02:00Z,false,0,development,20260822
pay_000631,cus_00239,1999,INR,upi,authentication_failure,Authentication failure,2,business_customer,2026-06-05T17:48:00Z,false,0,development,20260822
pay_000632,cus_00393,4999,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-01-21T11:31:00Z,false,0,development,20260822
pay_000633,cus_00241,499,INR,netbanking,insufficient_funds,Insufficient funds,1,business_customer,2026-01-27T08:55:00Z,false,0,development,20260822
pay_000634,cus_00403,2999,INR,wallet,insufficient_funds,Insufficient funds,3,new_customer,2026-01-09T06:13:00Z,false,0,development,20260822
pay_000635,cus_00044,2999,INR,netbanking,authentication_failure,Authentication failure,1,returning_customer,2026-03-26T02:29:00Z,true,2999,development,20260822
pay_000636,cus_00156,1999,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-06-09T09:19:00Z,true,1999,development,20260822
pay_000637,cus_00054,1999,INR,card,authentication_failure,Authentication failure,1,returning_customer,2026-04-24T08:03:00Z,true,1999,development,20260822
pay_000638,cus_00394,12000,INR,card,insufficient_funds,Insufficient funds,1,new_customer,2026-03-02T09:43:00Z,true,12000,development,20260822
pay_000639,cus_00066,50000,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-06-08T05:03:00Z,true,50000,development,20260822
pay_000640,cus_00104,25000,INR,card,technical_error,Unknown technical error,2,subscription,2026-02-05T14:32:00Z,true,25000,development,20260822
pay_000641,cus_00204,1499,INR,wallet,suspected_fraud,Suspected fraud,2,returning_customer,2026-03-25T13:26:00Z,false,0,development,20260822
pay_000642,cus_00035,12000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-05-06T16:32:00Z,true,12000,development,20260822
pay_000643,cus_00012,50000,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-02-24T05:09:00Z,true,50000,development,20260822
pay_000644,cus_00249,999,INR,wallet,bank_timeout,Bank timeout,1,subscription,2026-02-12T02:31:00Z,false,0,development,20260822
pay_000645,cus_00370,4999,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-01-09T03:38:00Z,true,4999,development,20260822
pay_000646,cus_00139,12000,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-04-30T02:09:00Z,true,12000,development,20260822
pay_000647,cus_00149,7500,INR,card,bank_timeout,Bank timeout,1,new_customer,2026-04-05T10:50:00Z,true,7500,development,20260822
pay_000648,cus_00396,4999,INR,upi,expired_card,Expired card,4,new_customer,2026-04-01T19:36:00Z,false,0,development,20260822
pay_000649,cus_00102,499,INR,netbanking,expired_card,Expired card,3,subscription,2026-04-09T03:18:00Z,true,499,development,20260822
pay_000650,cus_00317,999,INR,wallet,authentication_failure,Authentication failure,3,new_customer,2026-02-09T17:02:00Z,false,0,development,20260822
pay_000651,cus_00139,7500,INR,upi,insufficient_funds,Insufficient funds,4,business_customer,2026-03-31T16:05:00Z,false,0,development,20260822
pay_000652,cus_00064,2999,INR,card,insufficient_funds,Insufficient funds,2,business_customer,2026-04-05T04:58:00Z,false,0,development,20260822
pay_000653,cus_00347,50000,INR,wallet,suspected_fraud,Suspected fraud,1,subscription,2026-01-27T06:10:00Z,false,0,development,20260822
pay_000654,cus_00118,499,INR,netbanking,insufficient_funds,Insufficient funds,2,subscription,2026-04-19T06:00:00Z,true,499,development,20260822
pay_000655,cus_00127,999,INR,card,technical_error,Unknown technical error,3,new_customer,2026-04-13T19:46:00Z,false,0,development,20260822
pay_000656,cus_00142,1499,INR,wallet,insufficient_funds,Insufficient funds,3,subscription,2026-01-18T17:58:00Z,false,0,development,20260822
pay_000657,cus_00139,4999,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,new_customer,2026-06-04T10:15:00Z,true,4999,development,20260822
pay_000658,cus_00101,1499,INR,netbanking,bank_timeout,Bank timeout,1,returning_customer,2026-04-13T08:49:00Z,true,1499,development,20260822
pay_000659,cus_00284,7500,INR,upi,authentication_failure,Authentication failure,2,business_customer,2026-02-11T00:58:00Z,false,0,development,20260822
pay_000660,cus_00173,2999,INR,card,authentication_failure,Authentication failure,2,new_customer,2026-06-10T01:05:00Z,false,0,development,20260822
pay_000661,cus_00162,2999,INR,card,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-01-30T21:48:00Z,true,2999,development,20260822
pay_000662,cus_00368,12000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-04-28T21:17:00Z,false,0,development,20260822
pay_000663,cus_00004,499,INR,wallet,bank_timeout,Bank timeout,1,subscription,2026-05-06T06:39:00Z,false,0,development,20260822
pay_000664,cus_00345,1999,INR,wallet,technical_error,Unknown technical error,1,new_customer,2026-01-09T12:58:00Z,true,1999,development,20260822
pay_000665,cus_00138,12000,INR,netbanking,authentication_failure,Authentication failure,2,new_customer,2026-03-01T04:46:00Z,false,0,development,20260822
pay_000666,cus_00076,50000,INR,wallet,bank_timeout,Bank timeout,1,new_customer,2026-02-18T16:01:00Z,true,50000,development,20260822
pay_000667,cus_00023,499,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-15T07:44:00Z,true,499,development,20260822
pay_000668,cus_00292,1999,INR,upi,authentication_failure,Authentication failure,1,business_customer,2026-04-26T10:05:00Z,false,0,development,20260822
pay_000669,cus_00374,799,INR,wallet,invalid_account,Invalid account,2,new_customer,2026-03-07T01:30:00Z,false,0,development,20260822
pay_000670,cus_00064,499,INR,card,authentication_failure,Authentication failure,1,business_customer,2026-04-04T21:15:00Z,false,0,development,20260822
pay_000671,cus_00287,999,INR,upi,bank_timeout,Bank timeout,2,business_customer,2026-05-11T12:14:00Z,false,0,development,20260822
pay_000672,cus_00135,799,INR,netbanking,bank_timeout,Bank timeout,1,business_customer,2026-01-21T14:20:00Z,false,0,development,20260822
pay_000673,cus_00409,4999,INR,upi,bank_timeout,Bank timeout,2,subscription,2026-04-12T13:39:00Z,true,4999,development,20260822
pay_000674,cus_00270,999,INR,netbanking,authentication_failure,Authentication failure,1,subscription,2026-04-21T04:28:00Z,true,999,development,20260822
pay_000675,cus_00262,12000,INR,wallet,technical_error,Unknown technical error,2,subscription,2026-02-18T09:32:00Z,true,12000,development,20260822
pay_000676,cus_00133,25000,INR,card,authentication_failure,Authentication failure,1,subscription,2026-06-03T02:37:00Z,false,0,development,20260822
pay_000677,cus_00174,50000,INR,upi,bank_timeout,Bank timeout,1,new_customer,2026-04-09T20:48:00Z,true,50000,development,20260822
pay_000678,cus_00043,4999,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-05-29T02:15:00Z,true,4999,development,20260822
pay_000679,cus_00168,1499,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-03-25T13:39:00Z,false,0,development,20260822
pay_000680,cus_00057,499,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-04-10T17:18:00Z,false,0,development,20260822
pay_000681,cus_00404,50000,INR,card,technical_error,Unknown technical error,1,business_customer,2026-05-10T05:37:00Z,false,0,development,20260822
pay_000682,cus_00417,1999,INR,wallet,insufficient_funds,Insufficient funds,3,subscription,2026-06-16T01:27:00Z,false,0,development,20260822
pay_000683,cus_00368,1499,INR,netbanking,authentication_failure,Authentication failure,1,returning_customer,2026-01-30T00:34:00Z,true,1499,development,20260822
pay_000684,cus_00180,799,INR,upi,technical_error,Unknown technical error,3,subscription,2026-01-30T12:26:00Z,false,0,development,20260822
pay_000685,cus_00411,999,INR,wallet,expired_card,Expired card,1,business_customer,2026-02-16T23:01:00Z,true,999,development,20260822
pay_000686,cus_00309,999,INR,wallet,bank_timeout,Bank timeout,2,business_customer,2026-01-17T03:10:00Z,true,999,development,20260822
pay_000687,cus_00315,25000,INR,upi,authentication_failure,Authentication failure,1,subscription,2026-04-17T06:33:00Z,true,25000,development,20260822
pay_000688,cus_00101,25000,INR,card,insufficient_funds,Insufficient funds,1,returning_customer,2026-03-31T11:10:00Z,false,0,development,20260822
pay_000689,cus_00209,799,INR,card,bank_timeout,Bank timeout,1,new_customer,2026-02-28T22:50:00Z,false,0,development,20260822
pay_000690,cus_00014,999,INR,netbanking,insufficient_funds,Insufficient funds,1,business_customer,2026-01-02T23:24:00Z,true,999,development,20260822
pay_000691,cus_00117,12000,INR,upi,authentication_failure,Authentication failure,1,returning_customer,2026-03-18T09:31:00Z,false,0,development,20260822
pay_000692,cus_00123,50000,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-02-16T18:24:00Z,false,0,development,20260822
pay_000693,cus_00237,2999,INR,upi,authentication_failure,Authentication failure,4,returning_customer,2026-05-17T10:32:00Z,false,0,development,20260822
pay_000694,cus_00189,2999,INR,upi,bank_timeout,Bank timeout,3,new_customer,2026-03-26T09:48:00Z,true,2999,development,20260822
pay_000695,cus_00122,799,INR,card,invalid_account,Invalid account,1,business_customer,2026-04-11T03:55:00Z,false,0,development,20260822
pay_000696,cus_00228,2999,INR,wallet,bank_timeout,Bank timeout,1,subscription,2026-05-26T19:19:00Z,true,2999,development,20260822
pay_000697,cus_00213,4999,INR,upi,insufficient_funds,Insufficient funds,1,returning_customer,2026-04-01T17:44:00Z,true,4999,development,20260822
pay_000698,cus_00291,7500,INR,upi,expired_card,Expired card,3,subscription,2026-06-26T11:41:00Z,true,7500,development,20260822
pay_000699,cus_00015,50000,INR,card,insufficient_funds,Insufficient funds,3,returning_customer,2026-05-03T10:45:00Z,false,0,development,20260822
pay_000700,cus_00048,799,INR,wallet,expired_card,Expired card,1,subscription,2026-01-14T02:10:00Z,true,799,development,20260822
pay_000701,cus_00402,999,INR,card,suspected_fraud,Suspected fraud,1,new_customer,2026-01-19T00:57:00Z,false,0,development,20260822
pay_000702,cus_00265,7500,INR,netbanking,suspected_fraud,Suspected fraud,4,returning_customer,2026-03-04T19:36:00Z,false,0,development,20260822
pay_000703,cus_00184,12000,INR,card,bank_timeout,Bank timeout,2,subscription,2026-03-14T06:42:00Z,false,0,development,20260822
pay_000704,cus_00266,12000,INR,upi,authentication_failure,Authentication failure,1,business_customer,2026-01-03T08:01:00Z,false,0,development,20260822
pay_000705,cus_00246,1999,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-06-24T11:50:00Z,true,1999,development,20260822
pay_000706,cus_00370,50000,INR,upi,daily_limit_exceeded,Daily limit exceeded,3,new_customer,2026-05-13T04:32:00Z,false,0,development,20260822
pay_000707,cus_00278,12000,INR,upi,expired_card,Expired card,1,new_customer,2026-01-15T18:47:00Z,true,12000,development,20260822
pay_000708,cus_00350,2999,INR,wallet,authentication_failure,Authentication failure,2,new_customer,2026-03-08T18:23:00Z,false,0,development,20260822
pay_000709,cus_00310,50000,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-02-19T04:54:00Z,false,0,development,20260822
pay_000710,cus_00352,4999,INR,netbanking,technical_error,Unknown technical error,2,business_customer,2026-06-06T14:25:00Z,true,4999,development,20260822
pay_000711,cus_00094,799,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-03-01T09:54:00Z,true,799,development,20260822
pay_000712,cus_00176,1499,INR,netbanking,insufficient_funds,Insufficient funds,2,business_customer,2026-01-04T06:05:00Z,true,1499,development,20260822
pay_000713,cus_00296,999,INR,upi,expired_card,Expired card,1,business_customer,2026-02-15T01:26:00Z,false,0,development,20260822
pay_000714,cus_00058,1499,INR,wallet,insufficient_funds,Insufficient funds,1,subscription,2026-04-12T18:58:00Z,false,0,development,20260822
pay_000715,cus_00115,1499,INR,wallet,expired_card,Expired card,1,returning_customer,2026-03-10T21:35:00Z,true,1499,development,20260822
pay_000716,cus_00004,4999,INR,card,invalid_account,Invalid account,1,subscription,2026-06-21T02:39:00Z,false,0,development,20260822
pay_000717,cus_00061,1499,INR,upi,expired_card,Expired card,3,subscription,2026-03-08T21:41:00Z,true,1499,development,20260822
pay_000718,cus_00296,799,INR,upi,suspected_fraud,Suspected fraud,2,returning_customer,2026-05-05T04:01:00Z,false,0,development,20260822
pay_000719,cus_00223,12000,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-03-18T21:53:00Z,false,0,development,20260822
pay_000720,cus_00193,7500,INR,netbanking,authentication_failure,Authentication failure,2,returning_customer,2026-01-25T16:46:00Z,true,7500,development,20260822
pay_000721,cus_00024,1499,INR,netbanking,insufficient_funds,Insufficient funds,2,returning_customer,2026-03-18T01:03:00Z,true,1499,development,20260822
pay_000722,cus_00219,7500,INR,wallet,daily_limit_exceeded,Daily limit exceeded,2,new_customer,2026-02-10T09:35:00Z,true,7500,development,20260822
pay_000723,cus_00392,12000,INR,card,bank_timeout,Bank timeout,1,business_customer,2026-06-16T13:49:00Z,true,12000,development,20260822
pay_000724,cus_00383,25000,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-05-15T01:41:00Z,false,0,development,20260822
pay_000725,cus_00118,2999,INR,wallet,authentication_failure,Authentication failure,3,new_customer,2026-03-22T17:35:00Z,false,0,development,20260822
pay_000726,cus_00389,7500,INR,upi,bank_timeout,Bank timeout,2,new_customer,2026-04-29T02:28:00Z,false,0,development,20260822
pay_000727,cus_00349,999,INR,upi,suspected_fraud,Suspected fraud,1,returning_customer,2026-02-03T05:56:00Z,false,0,development,20260822
pay_000728,cus_00179,4999,INR,card,expired_card,Expired card,1,new_customer,2026-04-26T23:41:00Z,true,4999,development,20260822
pay_000729,cus_00051,4999,INR,upi,authentication_failure,Authentication failure,1,business_customer,2026-02-13T12:27:00Z,false,0,development,20260822
pay_000730,cus_00025,1999,INR,wallet,insufficient_funds,Insufficient funds,3,returning_customer,2026-01-12T13:46:00Z,true,1999,development,20260822
pay_000731,cus_00209,7500,INR,card,bank_timeout,Bank timeout,1,new_customer,2026-06-23T17:11:00Z,false,0,development,20260822
pay_000732,cus_00191,799,INR,netbanking,technical_error,Unknown technical error,1,subscription,2026-05-29T03:30:00Z,true,799,development,20260822
pay_000733,cus_00293,2999,INR,upi,expired_card,Expired card,3,subscription,2026-05-30T19:03:00Z,true,2999,development,20260822
pay_000734,cus_00037,2999,INR,netbanking,insufficient_funds,Insufficient funds,2,subscription,2026-05-09T00:22:00Z,false,0,development,20260822
pay_000735,cus_00016,1499,INR,netbanking,expired_card,Expired card,1,returning_customer,2026-02-15T21:38:00Z,true,1499,development,20260822
pay_000736,cus_00094,1999,INR,card,insufficient_funds,Insufficient funds,2,subscription,2026-06-03T05:37:00Z,false,0,development,20260822
pay_000737,cus_00326,999,INR,netbanking,invalid_account,Invalid account,3,new_customer,2026-05-10T21:05:00Z,false,0,development,20260822
pay_000738,cus_00091,1999,INR,card,insufficient_funds,Insufficient funds,1,returning_customer,2026-04-18T14:20:00Z,true,1999,development,20260822
pay_000739,cus_00066,50000,INR,upi,insufficient_funds,Insufficient funds,2,business_customer,2026-01-01T07:43:00Z,true,50000,development,20260822
pay_000740,cus_00159,7500,INR,netbanking,expired_card,Expired card,1,business_customer,2026-06-24T18:39:00Z,true,7500,development,20260822
pay_000741,cus_00218,1999,INR,upi,bank_timeout,Bank timeout,1,business_customer,2026-01-17T19:48:00Z,true,1999,development,20260822
pay_000742,cus_00141,12000,INR,wallet,insufficient_funds,Insufficient funds,4,returning_customer,2026-05-09T09:10:00Z,false,0,development,20260822
pay_000743,cus_00349,7500,INR,card,authentication_failure,Authentication failure,1,subscription,2026-05-06T05:16:00Z,false,0,development,20260822
pay_000744,cus_00338,799,INR,netbanking,invalid_account,Invalid account,1,new_customer,2026-03-10T14:30:00Z,false,0,development,20260822
pay_000745,cus_00396,2999,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-04-17T10:36:00Z,true,2999,development,20260822
pay_000746,cus_00134,799,INR,upi,invalid_account,Invalid account,1,business_customer,2026-03-22T22:20:00Z,false,0,development,20260822
pay_000747,cus_00410,799,INR,upi,daily_limit_exceeded,Daily limit exceeded,1,business_customer,2026-01-12T15:14:00Z,false,0,development,20260822
pay_000748,cus_00404,4999,INR,wallet,technical_error,Unknown technical error,3,returning_customer,2026-04-09T16:56:00Z,false,0,development,20260822
pay_000749,cus_00328,25000,INR,netbanking,expired_card,Expired card,1,subscription,2026-04-14T02:50:00Z,true,25000,development,20260822
pay_000750,cus_00128,7500,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-01-01T14:27:00Z,true,7500,development,20260822
pay_000751,cus_00168,25000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-01-19T05:19:00Z,true,25000,development,20260822
pay_000752,cus_00406,4999,INR,netbanking,invalid_account,Invalid account,3,returning_customer,2026-01-28T23:54:00Z,false,0,development,20260822
pay_000753,cus_00335,50000,INR,upi,insufficient_funds,Insufficient funds,2,subscription,2026-04-10T23:38:00Z,true,50000,development,20260822
pay_000754,cus_00078,999,INR,upi,technical_error,Unknown technical error,3,subscription,2026-05-31T03:10:00Z,false,0,development,20260822
pay_000755,cus_00247,25000,INR,wallet,bank_timeout,Bank timeout,1,new_customer,2026-02-20T14:12:00Z,false,0,development,20260822
pay_000756,cus_00078,4999,INR,wallet,technical_error,Unknown technical error,2,business_customer,2026-04-03T15:30:00Z,false,0,development,20260822
pay_000757,cus_00335,12000,INR,netbanking,insufficient_funds,Insufficient funds,2,new_customer,2026-05-15T05:50:00Z,false,0,development,20260822
pay_000758,cus_00014,499,INR,card,suspected_fraud,Suspected fraud,1,business_customer,2026-04-07T01:00:00Z,false,0,development,20260822
pay_000759,cus_00398,4999,INR,netbanking,insufficient_funds,Insufficient funds,2,returning_customer,2026-03-01T02:49:00Z,false,0,development,20260822
pay_000760,cus_00193,4999,INR,upi,invalid_account,Invalid account,1,new_customer,2026-03-16T09:06:00Z,false,0,development,20260822
pay_000761,cus_00073,25000,INR,netbanking,insufficient_funds,Insufficient funds,2,returning_customer,2026-06-22T02:36:00Z,true,25000,development,20260822
pay_000762,cus_00324,999,INR,card,expired_card,Expired card,1,new_customer,2026-04-12T07:18:00Z,true,999,development,20260822
pay_000763,cus_00079,2999,INR,netbanking,expired_card,Expired card,2,new_customer,2026-03-27T12:39:00Z,true,2999,development,20260822
pay_000764,cus_00137,4999,INR,netbanking,insufficient_funds,Insufficient funds,2,new_customer,2026-05-23T05:06:00Z,false,0,development,20260822
pay_000765,cus_00406,1999,INR,upi,bank_timeout,Bank timeout,2,new_customer,2026-02-08T01:27:00Z,true,1999,development,20260822
pay_000766,cus_00248,499,INR,netbanking,authentication_failure,Authentication failure,2,new_customer,2026-03-15T00:48:00Z,false,0,development,20260822
pay_000767,cus_00156,1499,INR,netbanking,expired_card,Expired card,1,subscription,2026-03-20T05:53:00Z,true,1499,development,20260822
pay_000768,cus_00087,999,INR,netbanking,invalid_account,Invalid account,2,returning_customer,2026-01-31T06:43:00Z,false,0,development,20260822
pay_000769,cus_00339,799,INR,netbanking,expired_card,Expired card,2,subscription,2026-01-18T18:43:00Z,true,799,development,20260822
pay_000770,cus_00364,1499,INR,upi,suspected_fraud,Suspected fraud,1,new_customer,2026-04-09T20:53:00Z,false,0,development,20260822
pay_000771,cus_00418,499,INR,card,invalid_account,Invalid account,1,returning_customer,2026-02-05T04:44:00Z,false,0,development,20260822
pay_000772,cus_00396,799,INR,netbanking,expired_card,Expired card,1,business_customer,2026-02-17T10:40:00Z,false,0,development,20260822
pay_000773,cus_00162,1999,INR,card,expired_card,Expired card,3,new_customer,2026-03-13T03:27:00Z,true,1999,development,20260822
pay_000774,cus_00086,799,INR,upi,bank_timeout,Bank timeout,1,business_customer,2026-04-28T17:08:00Z,false,0,development,20260822
pay_000775,cus_00056,499,INR,card,technical_error,Unknown technical error,1,new_customer,2026-01-29T22:29:00Z,true,499,development,20260822
pay_000776,cus_00161,4999,INR,card,technical_error,Unknown technical error,2,subscription,2026-06-11T21:46:00Z,false,0,development,20260822
pay_000777,cus_00242,799,INR,card,bank_timeout,Bank timeout,2,new_customer,2026-03-01T16:26:00Z,true,799,development,20260822
pay_000778,cus_00083,4999,INR,card,insufficient_funds,Insufficient funds,2,new_customer,2026-06-06T02:54:00Z,false,0,development,20260822
pay_000779,cus_00006,50000,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-04-08T05:54:00Z,true,50000,development,20260822
pay_000780,cus_00079,25000,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,business_customer,2026-03-06T02:56:00Z,true,25000,development,20260822
pay_000781,cus_00405,50000,INR,netbanking,authentication_failure,Authentication failure,1,returning_customer,2026-01-07T14:15:00Z,false,0,development,20260822
pay_000782,cus_00250,50000,INR,upi,suspected_fraud,Suspected fraud,3,subscription,2026-04-22T15:34:00Z,false,0,development,20260822
pay_000783,cus_00111,1999,INR,card,invalid_account,Invalid account,3,new_customer,2026-06-13T06:41:00Z,false,0,development,20260822
pay_000784,cus_00029,7500,INR,wallet,bank_timeout,Bank timeout,2,new_customer,2026-04-10T10:37:00Z,true,7500,development,20260822
pay_000785,cus_00102,2999,INR,upi,insufficient_funds,Insufficient funds,3,new_customer,2026-05-03T05:27:00Z,false,0,development,20260822
pay_000786,cus_00295,50000,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-03T23:09:00Z,true,50000,development,20260822
pay_000787,cus_00006,999,INR,netbanking,authentication_failure,Authentication failure,1,new_customer,2026-02-28T09:11:00Z,false,0,development,20260822
pay_000788,cus_00328,4999,INR,card,insufficient_funds,Insufficient funds,1,returning_customer,2026-04-27T17:33:00Z,false,0,development,20260822
pay_000789,cus_00035,50000,INR,card,technical_error,Unknown technical error,3,business_customer,2026-03-30T05:19:00Z,true,50000,development,20260822
pay_000790,cus_00335,7500,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,new_customer,2026-03-22T10:48:00Z,false,0,development,20260822
pay_000791,cus_00105,999,INR,card,authentication_failure,Authentication failure,2,new_customer,2026-04-28T05:08:00Z,false,0,development,20260822
pay_000792,cus_00096,4999,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-06-20T04:21:00Z,false,0,development,20260822
pay_000793,cus_00216,50000,INR,netbanking,bank_timeout,Bank timeout,3,new_customer,2026-06-09T12:33:00Z,true,50000,development,20260822
pay_000794,cus_00249,50000,INR,netbanking,bank_timeout,Bank timeout,3,subscription,2026-06-25T19:11:00Z,true,50000,development,20260822
pay_000795,cus_00403,1999,INR,wallet,invalid_account,Invalid account,1,business_customer,2026-04-18T06:09:00Z,true,1999,development,20260822
pay_000796,cus_00293,4999,INR,card,insufficient_funds,Insufficient funds,2,subscription,2026-02-05T21:57:00Z,false,0,development,20260822
pay_000797,cus_00366,2999,INR,upi,insufficient_funds,Insufficient funds,1,returning_customer,2026-01-03T18:40:00Z,false,0,development,20260822
pay_000798,cus_00381,799,INR,upi,invalid_account,Invalid account,2,business_customer,2026-05-08T19:07:00Z,false,0,development,20260822
pay_000799,cus_00307,50000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-03-03T19:37:00Z,true,50000,development,20260822
pay_000800,cus_00055,1499,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-02-21T11:38:00Z,true,1499,development,20260822
pay_000801,cus_00257,1499,INR,upi,insufficient_funds,Insufficient funds,3,new_customer,2026-06-07T07:24:00Z,false,0,holdout,20260822
pay_000802,cus_00002,499,INR,card,authentication_failure,Authentication failure,2,new_customer,2026-06-22T09:37:00Z,false,0,holdout,20260822
pay_000803,cus_00028,499,INR,netbanking,authentication_failure,Authentication failure,1,new_customer,2026-06-10T15:45:00Z,false,0,holdout,20260822
pay_000804,cus_00020,1999,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-06-22T10:31:00Z,true,1999,holdout,20260822
pay_000805,cus_00072,7500,INR,card,insufficient_funds,Insufficient funds,2,subscription,2026-01-12T07:10:00Z,false,0,holdout,20260822
pay_000806,cus_00038,50000,INR,card,insufficient_funds,Insufficient funds,2,returning_customer,2026-04-25T21:19:00Z,true,50000,holdout,20260822
pay_000807,cus_00370,25000,INR,netbanking,technical_error,Unknown technical error,1,subscription,2026-04-26T06:58:00Z,true,25000,holdout,20260822
pay_000808,cus_00076,7500,INR,upi,authentication_failure,Authentication failure,1,subscription,2026-05-18T12:21:00Z,false,0,holdout,20260822
pay_000809,cus_00182,1999,INR,upi,suspected_fraud,Suspected fraud,2,returning_customer,2026-02-09T15:16:00Z,false,0,holdout,20260822
pay_000810,cus_00267,499,INR,netbanking,insufficient_funds,Insufficient funds,1,business_customer,2026-02-10T16:02:00Z,false,0,holdout,20260822
pay_000811,cus_00210,50000,INR,upi,technical_error,Unknown technical error,2,returning_customer,2026-04-16T04:20:00Z,true,50000,holdout,20260822
pay_000812,cus_00048,1999,INR,card,expired_card,Expired card,4,subscription,2026-04-24T17:25:00Z,true,1999,holdout,20260822
pay_000813,cus_00186,1999,INR,wallet,authentication_failure,Authentication failure,2,new_customer,2026-06-29T18:30:00Z,false,0,holdout,20260822
pay_000814,cus_00227,1999,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,2,new_customer,2026-06-17T00:52:00Z,true,1999,holdout,20260822
pay_000815,cus_00074,2999,INR,upi,suspected_fraud,Suspected fraud,2,returning_customer,2026-06-13T08:09:00Z,false,0,holdout,20260822
pay_000816,cus_00018,499,INR,netbanking,suspected_fraud,Suspected fraud,3,returning_customer,2026-04-23T15:59:00Z,false,0,holdout,20260822
pay_000817,cus_00385,25000,INR,wallet,invalid_account,Invalid account,4,business_customer,2026-02-18T04:49:00Z,false,0,holdout,20260822
